1389,486
1388,487
1383,487
1382,488
1377,488
1376,489
1371,489
1370,490
1365,490
1364,491
1359,491
1358,492
1353,492
1352,493
1347,493
1346,494
1341,494
1340,495
1335,495
1334,496
1329,496
1328,497
1323,497
1322,498
1317,498
1316,499
1311,499
1310,500
1305,500
1304,501
1299,501
1298,502
1293,502
1292,503
1287,503
1286,504
1281,504
1280,505
1275,505
1274,506
1269,506
1268,507
1263,507
1262,508
1257,508
1256,509
1251,509
1250,510
1245,510
1244,511
1239,511
1238,512
1233,512
1232,513
1227,513
1226,514
1221,514
1220,515
1215,515
1214,516
1209,516
1208,517
1203,517
1202,518
1197,518
1196,519
1191,519
1190,520
1185,520
1184,521
1179,521
1178,522
1173,522
1172,523
1168,523
1167,524
1162,524
1161,525
1156,525
1155,526
1150,526
1149,527
1144,527
1143,528
1138,528
1137,529
1132,529
1131,530
1126,530
1125,531
1120,531
1119,532
1114,532
1113,533
1108,533
1107,534
1102,534
1101,535
1096,535
1095,536
1090,536
1089,537
1084,537
1083,538
1078,538
1077,539
1072,539
1071,540
1066,540
1065,541
1060,541
1059,542
1054,542
1053,543
1048,543
1047,544
1042,544
1041,545
1036,545
1035,546
1030,546
1029,547
1024,547
1023,548
1018,548
1017,549
1012,549
1011,550
1006,550
1005,551
1000,551
999,552
994,552
993,553
988,553
987,554
982,554
981,555
976,555
975,556
970,556
969,557
964,557
963,558
958,558
957,559
952,559
951,560
946,560
945,561
940,561
939,562
934,562
933,563
928,563
927,564
922,564
921,565
916,565
915,566
910,566
909,567
904,567
903,568
898,568
897,569
892,569
891,570
886,570
885,571
880,571
879,572
874,572
873,573
868,573
867,574
862,574
861,575
856,575
855,576
850,576
849,577
844,577
843,578
838,578
837,579
832,579
831,580
826,580
825,581
820,581
819,582
814,582
813,583
809,583
808,584
803,584
802,585
797,585
796,586
791,586
790,587
785,587
784,588
779,588
778,589
773,589
772,590
767,590
766,591
761,591
760,592
755,592
754,593
749,593
748,594
743,594
742,595
737,595
736,596
731,596
730,597
725,597
724,598
719,598
718,599
713,599
712,600
707,600
706,601
701,601
700,602
695,602
694,603
691,603
690,604
689,604
679,614
678,614
662,630
661,630
644,647
643,647
627,663
626,663
610,679
609,679
602,686
602,687
601,688
601,690
600,691
600,694
599,695
599,697
598,698
598,701
597,702
597,705
596,706
596,709
595,710
595,712
594,713
594,716
593,717
593,720
592,721
592,724
591,725
591,727
590,728
590,731
589,732
589,735
588,736
588,739
587,740
587,742
586,743
586,746
585,747
585,750
584,751
584,754
583,755
583,757
582,758
582,761
581,762
581,765
580,766
580,769
579,770
579,772
578,773
578,776
577,777
577,780
576,781
576,784
575,785
575,787
574,788
574,791
573,792
573,795
572,796
572,799
571,800
571,802
570,803
570,806
569,807
569,810
568,811
568,814
567,815
567,817
566,818
566,821
565,822
565,825
564,826
564,829
563,830
563,832
562,833
562,836
561,837
561,840
560,841
560,844
559,845
559,847
558,848
558,851
557,852
557,855
556,856
556,859
555,860
555,862
554,863
554,866
553,867
553,870
552,871
552,874
551,875
551,877
550,878
550,881
549,882
549,885
548,886
548,889
547,890
547,892
546,893
546,896
545,897
545,900
544,901
544,904
543,905
543,907
542,908
542,911
541,912
541,915
540,916
540,919
539,920
539,922
538,923
538,926
537,927
537,930
536,931
536,934
535,935
