1060,890
1059,891
1048,891
1047,892
1037,892
1036,893
1025,893
1024,894
1014,894
1013,895
1002,895
1001,896
990,896
989,897
979,897
978,898
967,898
966,899
956,899
955,900
944,900
943,901
932,901
931,902
921,902
920,903
909,903
908,904
897,904
896,905
886,905
885,906
874,906
873,907
863,907
862,908
851,908
850,909
839,909
838,910
828,910
827,911
816,911
815,912
805,912
804,913
793,913
792,914
781,914
780,915
770,915
769,916
758,916
757,917
747,917
746,918
735,918
734,919
723,919
722,920
712,920
711,921
700,921
699,922
689,922
688,923
677,923
676,924
665,924
664,925
659,925
658,926
657,926
656,927
656,928
655,929
655,931
656,932
656,934
657,935
657,938
658,939
658,941
659,942
659,945
660,946
660,949
661,950
661,952
662,953
662,956
663,957
663,959
664,960
664,963
665,964
665,966
666,967
666,970
667,971
667,973
668,974
668,977
669,978
669,981
670,982
670,984
671,985
671,988
672,989
672,991
673,992
673,995
674,996
674,998
675,999
675,1002
676,1003
676,1006
677,1007
677,1009
678,1010
678,1013
679,1014
679,1016
680,1017
680,1020
681,1021
681,1023
682,1024
682,1027
683,1028
683,1030
684,1031
684,1034
685,1035
685,1038
686,1039
686,1041
687,1042
687,1045
688,1046
688,1048
689,1049
689,1052
690,1053
690,1055
691,1056
691,1059
692,1060
692,1063
693,1064
693,1066
694,1067
694,1070
695,1071
695,1073
696,1074
696,1077
697,1078
697,1080
698,1081
698,1084
699,1085
699,1087
700,1088
700,1091
701,1092
701,1095
702,1096
702,1098
703,1099
703,1102
704,1103
704,1105
705,1106
705,1109
706,1110
706,1112
707,1113
707,1116
708,1117
708,1120
709,1121
709,1123
710,1124
710,1127
711,1128
711,1130
712,1131
712,1134
713,1135
713,1137
714,1138
714,1141
715,1142
715,1144
716,1145
716,1148
717,1149
717,1152
718,1153
718,1155
719,1156
719,1159
720,1160
720,1162
721,1163
721,1166
722,1167
722,1169
723,1170
723,1173
724,1174
724,1177
725,1178
725,1180
726,1181
726,1184
727,1185
727,1187
728,1188
728,1191
729,1192
729,1194
730,1195
730,1198
731,1199
731,1201
732,1202
732,1205
733,1206
733,1209
734,1210
734,1212
735,1213
735,1216
736,1217
736,1219
737,1220
737,1223
738,1224
738,1226
739,1227
739,1230
740,1231
740,1234
741,1235
741,1237
742,1238
742,1241
743,1242
743,1244
744,1245
744,1248
745,1249
745,1251
746,1252
746,1255
747,1256
747,1258
748,1259
748,1262
749,1263
749,1266
750,1267
750,1269
751,1270
751,1273
752,1274
752,1276
753,1277
753,1280
754,1281
754,1283
755,1284
755,1287
756,1288
756,1291
757,1292
757,1294
758,1295
758,1298
759,1299
759,1301
760,1302
760,1305
761,1306
761,1308
762,1309
762,1312
763,1313
763,1315
764,1316
764,1319
765,1320
765,1323
766,1324
766,1326
767,1327
767,1330
768,1331
768,1333
769,1334
769,1337
770,1338
770,1340
771,1341
771,1344
772,1345
772,1348
773,1349
773,1351
774,1352
774,1355
775,1356
775,1358
776,1359
776,1361
778,1363
779,1363
780,1364
784,1364
785,1363
792,1363
793,1362
801,1362
802,1361
810,1361
811,1360
819,1360
820,1359
827,1359
828,1358
836,1358
837,1357
845,1357
846,1356
854,1356
855,1355
862,1355
863,1354
871,1354
872,1353
880,1353
881,1352
888,1352
889,1351
897,1351
898,1350
906,1350
907,1349
915,1349
916,1348
923,1348
924,1347
932,1347
933,1346
941,1346
942,1345
950,1345
951,1344
958,1344
959,1343
967,1343
968,1342
976,1342
977,1341
985,1341
986,1340
993,1340
994,1339
1002,1339
1003,1338
1011,1338
1012,1337
1020,1337
1021,1336
1028,1336
1029,1335
1037,1335
1038,1334
1046,1334
1047,1333
1054,1333
1055,1332
1063,1332
1064,1331
1072,1331
1073,1330
1081,1330
1082,1329
1089,1329
1090,1328
1098,1328
1099,1327
1107,1327
1108,1326
1116,1326
1117,1325
1124,1325
1125,1324
1133,1324
1134,1323
1142,1323
1143,1322
1151,1322
1152,1321
1159,1321
1160,1320
1168,1320
1169,1319
1177,1319
1178,1318
1186,1318
1187,1317
1194,1317
1195,1316
1203,1316
1204,1315
1212,1315
1213,1314
1220,1314
1221,1313
1229,1313
1230,1312
1238,1312
1239,1311
1245,1311
1246,1310
1247,1310
1248,1309
1249,1309
1250,1308
1251,1308
1252,1307
1253,1307
1254,1306
1255,1306
1256,1305
1257,1305
1258,1304
1260,1304
1261,1303
1262,1303
1263,1302
1264,1302
1265,1301
1266,1301
1267,1300
1268,1300
1269,1299
1270,1299
1271,1298
1272,1298
1273,1297
1274,1297
1275,1296
1276,1296
1277,1295
1279,1295
1280,1294
1281,1294
1282,1293
1283,1293
1284,1292
1285,1292
1286,1291
1287,1291
1288,1290
1289,1290
1290,1289
1291,1289
1292,1288
